sampleid,x,y
8105,172,1
8106,879,1
8107,270,1
8108,751,1
8109,831,1
8110,630,1
8111,158,1
8112,467,1
8113,407,1
8114,418,1
8115,119,1
8116,500,1
8117,63,1
8118,951,1
8119,529,1
8120,634,1
8121,11,1
8122,493,1
8123,843,1
8124,807,1
8125,205,1
8126,61,1
8127,626,1
8128,336,1
8129,344,1
8130,527,1
8131,984,1
8132,516,1
8133,761,1
8134,155,1
8135,29,1
8136,865,1
8137,609,1
8138,508,1
8139,197,1
8140,314,1
8141,244,1
8142,374,1
8143,577,1
8144,1016,0
8145,151,1
8146,812,1
8147,837,1
8148,490,1
8149,864,1
8150,801,1
8151,720,1
8152,689,1
8153,196,1
8154,298,1
8155,221,1
8156,460,1
8157,453,1
8158,298,1
8159,962,1
8160,110,1
8161,601,1
8162,869,1
8163,473,1
8164,288,1
8165,704,1
8166,755,1
8167,994,1
8168,538,1
8169,889,1
8170,37,1
8171,60,1
8172,858,1
8173,16,1
8174,502,1
8175,775,1
8176,417,1
8177,637,1
8178,88,1
8179,269,1
8180,309,1
8181,310,1
8182,980,1
8183,826,1
8184,394,1
8185,252,1
8186,1,1
8187,875,1
8188,146,1
8189,355,1
8190,783,1
8191,534,1
8192,583,1
8193,205,1
8194,999,1
8195,15,1
8196,722,1
8197,19,1
8198,1012,0
8199,165,1
8200,192,1
8201,707,1
8202,1004,0
8203,695,1
8204,167,1
8205,464,1
8206,867,1
8207,229,1
8208,207,1
8209,588,1
8210,488,1
8211,689,1
8212,837,1
8213,991,1
8214,344,1
8215,978,1
8216,848,1
8217,496,1
8218,470,1
8219,977,1
8220,254,1
8221,449,1
8222,658,1
8223,287,1
8224,668,1
8225,938,1
8226,384,1
8227,244,1
8228,16,1
8229,1004,0
8230,892,1
8231,686,1
8232,422,1
8233,347,1
8234,813,1
8235,669,1
8236,650,1
8237,912,1
8238,261,1
8239,265,1
8240,481,1
8241,483,1
8242,887,1
8243,901,1
8244,631,1
8245,589,1
8246,263,1
8247,958,1
8248,418,1
8249,722,1
8250,642,1
8251,116,1
8252,107,1
8253,241,1
8254,98,1
8255,165,1
8256,307,1
8257,526,1
8258,883,1
8259,645,1
8260,779,1
8261,286,1
8262,284,1
8263,186,1
8264,275,1
8265,334,1
8266,805,1
8267,254,1
8268,862,1
8269,237,1
8270,661,1
8271,132,1
8272,784,1
8273,420,1
8274,293,1
8275,849,1
8276,225,1
8277,73,1
8278,35,1
8279,181,1
8280,453,1
8281,205,1
8282,184,1
8283,707,1
8284,808,1
8285,949,1
8286,325,1
8287,566,1
8288,910,1
8289,897,1
8290,713,1
8291,337,1
8292,580,1
8293,189,1
8294,750,1
8295,154,1
8296,142,1
8297,358,1
8298,364,1
8299,35,1
8300,393,1
8301,68,1
8302,373,1
8303,355,1
8304,478,1
8305,867,1
8306,567,1
8307,776,1
8308,905,1
8309,967,1
8310,801,1
8311,526,1
8312,337,1
8313,390,1
8314,200,1
8315,567,1
8316,87,1
8317,84,1
8318,450,1
8319,884,1
8320,413,1
8321,687,1
8322,704,1
8323,519,1
8324,721,1
8325,78,1
8326,345,1
8327,844,1
8328,511,1
8329,970,1
8330,763,1
8331,600,1
8332,320,1
8333,62,1
8334,989,1
8335,726,1
8336,882,1
8337,291,1
8338,459,1
8339,938,1
8340,591,1
8341,80,1
8342,366,1
8343,205,1
8344,540,1
8345,559,1
8346,528,1
8347,88,1
8348,562,1
8349,956,1
8350,190,1
8351,823,1
8352,499,1
8353,541,1
8354,557,1
8355,6,1
8356,787,1
8357,499,1
8358,517,1
8359,144,1
8360,68,1
8361,651,1
8362,907,1
8363,410,1
8364,13,1
8365,243,1
8366,663,1
8367,31,1
8368,988,1
8369,810,1
8370,535,1
8371,136,1
8372,158,1
8373,898,1
8374,861,1
8375,701,1
8376,539,1
8377,624,1
8378,668,1
8379,596,1
8380,887,1
8381,209,1
8382,886,1
8383,12,1
8384,456,1
8385,151,1
8386,858,1
8387,748,1
8388,89,1
8389,656,1
8390,200,1
8391,193,1
8392,907,1
8393,130,1
8394,246,1
8395,246,1
8396,177,1
8397,601,1
8398,528,1
8399,627,1
8400,586,1
8401,704,1
8402,5,1
8403,809,1
8404,492,1
8405,51,1
8406,1015,0
8407,586,1
8408,146,1
8409,0,1
8410,155,1
8411,14,1
8412,367,1
8413,265,1
8414,735,1
8415,911,1
8416,28,1
8417,529,1
8418,996,1
8419,650,1
8420,920,1
8421,992,1
8422,743,1
8423,549,1
8424,328,1
8425,744,1
8426,921,1
8427,852,1
8428,117,1
8429,431,1
8430,628,1
8431,583,1
8432,968,1
8433,598,1
8434,228,1
8435,108,1
8436,93,1
8437,944,1
8438,194,1
8439,77,1
8440,338,1
8441,757,1
8442,315,1
8443,707,1
8444,967,1
8445,987,1
8446,362,1
8447,120,1
8448,53,1
8449,876,1
8450,316,1
8451,441,1
8452,824,1
8453,924,1
8454,473,1
8455,52,1
8456,649,1
8457,500,1
8458,887,1
8459,218,1
8460,501,1
8461,5,1
8462,156,1
8463,718,1
8464,904,1
8465,535,1
8466,520,1
8467,56,1
8468,274,1
8469,194,1
8470,927,1
8471,244,1
8472,339,1
8473,536,1
8474,9,1
8475,393,1
8476,3,1
8477,653,1
8478,829,1
8479,692,1
8480,845,1
8481,275,1
8482,509,1
8483,410,1
8484,412,1
8485,695,1
8486,580,1
8487,132,1
8488,712,1
8489,731,1
8490,968,1
8491,697,1
8492,75,1
8493,701,1
8494,884,1
8495,151,1
8496,97,1
8497,554,1
8498,522,1
8499,284,1
8500,874,1
8501,441,1
8502,270,1
8503,472,1
8504,893,1
8505,411,1
8506,91,1
8507,291,1
8508,666,1
8509,680,1
8510,511,1
8511,898,1
8512,852,1
8513,417,1
8514,62,1
8515,338,1
8516,779,1
8517,377,1
8518,718,1
8519,717,1
8520,106,1
8521,226,1
8522,553,1
8523,601,1
8524,940,1
8525,887,1
8526,820,1
8527,689,1
8528,414,1
8529,541,1
8530,161,1
8531,430,1
8532,1012,0
8533,827,1
8534,407,1
8535,568,1
8536,951,1
8537,315,1
8538,651,1
8539,697,1
8540,150,1
8541,98,1
8542,137,1
8543,246,1
8544,85,1
8545,681,1
8546,2,1
8547,875,1
8548,429,1
8549,351,1
8550,616,1
8551,143,1
8552,590,1
8553,272,1
8554,482,1
8555,143,1
8556,356,1
8557,491,1
8558,129,1
8559,941,1
8560,550,1
8561,996,1
8562,35,1
8563,5,1
8564,375,1
8565,576,1
8566,478,1
8567,693,1
8568,19,1
8569,10,1
8570,497,1
8571,691,1
8572,265,1
8573,5,1
8574,204,1
8575,832,1
8576,149,1
8577,92,1
8578,594,1
8579,279,1
8580,963,1
8581,463,1
8582,108,1
8583,266,1
8584,173,1
8585,829,1
8586,986,1
8587,844,1
8588,764,1
8589,867,1
8590,631,1
8591,117,1
8592,336,1
8593,580,1
8594,55,1
8595,22,1
8596,25,1
8597,904,1
8598,641,1
8599,691,1
8600,165,1
8601,180,1
8602,920,1
8603,326,1
8604,607,1
8605,271,1
8606,486,1
8607,976,1
8608,22,1
8609,747,1
8610,716,1
8611,227,1
8612,121,1
8613,940,1
8614,660,1
8615,16,1
8616,131,1
8617,936,1
8618,979,1
8619,466,1
8620,279,1
8621,355,1
8622,895,1
8623,638,1
8624,699,1
8625,136,1
8626,330,1
8627,405,1
8628,562,1
8629,518,1
8630,845,1
8631,407,1
8632,262,1
8633,667,1
8634,636,1
8635,711,1
8636,334,1
8637,648,1
8638,123,1
8639,771,1
8640,4,1
8641,982,1
8642,489,1
8643,655,1
8644,366,1
8645,246,1
8646,653,1
8647,929,1
8648,681,1
8649,988,1
8650,728,1
8651,265,1
8652,808,1
8653,26,1
8654,551,1
8655,891,1
8656,348,1
8657,156,1
8658,533,1
8659,233,1
8660,550,1
8661,154,1
8662,812,1
8663,787,1
8664,596,1
8665,692,1
8666,117,1
8667,499,1
8668,395,1
8669,265,1
8670,342,1
8671,793,1
8672,234,1
8673,586,1
8674,977,1
8675,717,1
8676,341,1
8677,704,1
8678,105,1
8679,814,1
8680,345,1
8681,573,1
8682,896,1
8683,1000,1
8684,393,1
8685,451,1
8686,860,1
8687,215,1
8688,996,1
8689,253,1
8690,1010,0
8691,762,1
8692,598,1
8693,463,1
8694,216,1
8695,676,1
8696,84,1
8697,143,1
8698,927,1
8699,69,1
8700,834,1
8701,783,1
8702,660,1
8703,421,1
8704,347,1
8705,623,1
8706,782,1
8707,61,1
8708,9,1
8709,630,1
8710,981,1
8711,478,1
8712,35,1
8713,228,1
8714,773,1
8715,357,1
8716,102,1
8717,167,1
8718,115,1
8719,238,1
8720,510,1
8721,802,1
8722,382,1
8723,658,1
8724,59,1
8725,291,1
8726,377,1
8727,596,1
8728,720,1
8729,904,1
8730,817,1
8731,379,1
8732,850,1
8733,776,1
8734,128,1
8735,396,1
8736,545,1
8737,885,1
8738,746,1
8739,922,1
8740,835,1
8741,85,1
8742,192,1
8743,98,1
8744,3,1
8745,805,1
8746,732,1
8747,57,1
8748,127,1
8749,552,1
8750,822,1
8751,188,1
8752,598,1
8753,437,1
8754,786,1
8755,224,1
8756,444,1
8757,481,1
8758,263,1
8759,959,1
8760,314,1
8761,368,1
8762,411,1
8763,104,1
8764,278,1
8765,66,1
8766,62,1
8767,617,1
8768,301,1
8769,462,1
8770,1025,0
8771,812,1
8772,177,1
8773,930,1
8774,963,1
8775,397,1
8776,239,1
8777,848,1
8778,870,1
8779,295,1
8780,739,1
8781,404,1
8782,505,1
8783,611,1
8784,956,1
8785,182,1
8786,131,1
8787,374,1
8788,740,1
8789,49,1
8790,634,1
8791,359,1
8792,17,1
8793,613,1
8794,867,1
8795,247,1
8796,926,1
8797,576,1
8798,432,1
8799,659,1
8800,783,1
8801,584,1
8802,248,1
8803,977,1
8804,577,1
8805,355,1
8806,607,1
8807,856,1
8808,543,1
8809,686,1
8810,323,1
8811,226,1
8812,397,1
8813,929,1
8814,337,1
8815,790,1
8816,427,1
8817,56,1
8818,343,1
8819,360,1
8820,426,1
8821,102,1
8822,201,1
8823,45,1
8824,687,1
8825,850,1
8826,786,1
8827,846,1
8828,673,1
8829,120,1
8830,576,1
8831,66,1
8832,496,1
8833,939,1
8834,905,1
8835,800,1
8836,182,1
8837,362,1
8838,988,1
8839,246,1
8840,378,1
8841,266,1
8842,589,1
8843,647,1
8844,711,1
8845,823,1
8846,763,1
8847,1007,0
8848,79,1
8849,914,1
8850,277,1
8851,859,1
8852,471,1
8853,455,1
8854,1001,0
8855,234,1
8856,447,1
8857,634,1
8858,5,1
8859,350,1
8860,492,1
8861,493,1
8862,683,1
8863,917,1
8864,330,1
8865,392,1
8866,460,1
8867,851,1
8868,326,1
8869,666,1
8870,629,1
8871,863,1
8872,928,1
8873,986,1
8874,19,1
8875,328,1
8876,64,1
8877,31,1
8878,939,1
8879,1020,0
8880,428,1
8881,344,1
8882,444,1
8883,499,1
8884,864,1
8885,223,1
8886,39,1
8887,99,1
8888,854,1
8889,338,1
8890,907,1
8891,592,1
8892,857,1
8893,646,1
8894,118,1
8895,707,1
8896,131,1
8897,775,1
8898,412,1
8899,114,1
8900,556,1
8901,853,1
8902,722,1
8903,362,1
8904,842,1
8905,502,1
8906,539,1
8907,771,1
8908,578,1
8909,515,1
8910,387,1
8911,832,1
8912,656,1
8913,225,1
8914,45,1
8915,640,1
8916,630,1
8917,883,1
8918,792,1
8919,107,1
8920,167,1
8921,461,1
8922,232,1
8923,250,1
8924,319,1
8925,184,1
8926,577,1
8927,160,1
8928,359,1
8929,872,1
8930,138,1
8931,441,1
8932,670,1
8933,100,1
8934,352,1
8935,151,1
8936,712,1
8937,637,1
8938,311,1
8939,387,1
8940,310,1
8941,672,1
8942,14,1
8943,284,1
8944,140,1
8945,295,1
8946,13,1
8947,241,1
8948,966,1
8949,857,1
8950,833,1
8951,9,1
8952,1017,0
8953,658,1
8954,1000,1
8955,40,1
8956,632,1
8957,473,1
8958,74,1
8959,57,1
8960,364,1
8961,980,1
8962,596,1
8963,825,1
8964,458,1
8965,323,1
8966,627,1
8967,792,1
8968,342,1
8969,347,1
8970,830,1
8971,372,1
8972,122,1
8973,102,1
8974,154,1
8975,442,1
8976,286,1
8977,918,1
8978,2,1
8979,460,1
8980,857,1
8981,810,1
8982,775,1
8983,752,1
8984,995,1
8985,4,1
8986,512,1
8987,239,1
8988,548,1
8989,279,1
8990,732,1
8991,136,1
8992,434,1
8993,410,1
8994,260,1
8995,253,1
8996,834,1
8997,170,1
8998,879,1
8999,745,1
9000,181,1
9001,939,1
9002,826,1
9003,609,1
9004,624,1
9005,341,1
9006,81,1
9007,11,1
9008,758,1
9009,542,1
9010,261,1
9011,893,1
9012,172,1
9013,646,1
9014,895,1
9015,265,1
9016,123,1
9017,866,1
9018,176,1
9019,335,1
9020,802,1
9021,181,1
9022,98,1
9023,504,1
9024,271,1
9025,353,1
9026,16,1
9027,292,1
9028,644,1
9029,623,1
9030,563,1
9031,156,1
9032,419,1
9033,419,1
9034,1010,0
9035,831,1
9036,551,1
9037,44,1
9038,508,1
9039,1009,0
9040,101,1
9041,316,1
9042,374,1
9043,157,1
9044,237,1
9045,196,1
9046,753,1
9047,393,1
9048,65,1
9049,560,1
9050,428,1
9051,405,1
9052,948,1
9053,696,1
9054,111,1
9055,865,1
9056,895,1
9057,485,1
9058,747,1
9059,147,1
9060,99,1
9061,779,1
9062,470,1
9063,961,1
9064,481,1
9065,960,1
9066,395,1
9067,550,1
9068,663,1
9069,636,1
9070,133,1
9071,453,1
9072,710,1
9073,572,1
9074,449,1
9075,614,1
9076,692,1
9077,579,1
9078,145,1
9079,933,1
9080,586,1
9081,650,1
9082,699,1
9083,594,1
9084,953,1
9085,984,1
9086,403,1
9087,91,1
9088,10,1
9089,781,1
9090,516,1
9091,63,1
9092,59,1
9093,728,1
9094,608,1
9095,1014,0
9096,887,1
9097,983,1
9098,984,1
9099,237,1
9100,287,1
9101,2,1
9102,153,1
9103,520,1
9104,959,1
9105,222,1
9106,383,1
9107,971,1
9108,88,1
9109,286,1
9110,290,1
9111,29,1
9112,850,1
9113,766,1
9114,645,1
9115,562,1
9116,190,1
9117,382,1
9118,535,1
9119,275,1
9120,1014,0
9121,563,1
9122,704,1
9123,159,1
9124,180,1
9125,363,1
9126,265,1
9127,536,1
9128,287,1
9129,320,1
9130,823,1
9131,510,1
9132,242,1
9133,824,1
9134,165,1
9135,944,1
9136,898,1
9137,382,1
9138,973,1
9139,778,1
9140,479,1
9141,982,1
9142,596,1
9143,876,1
9144,639,1
9145,932,1
9146,40,1
9147,702,1
9148,764,1
9149,486,1
9150,28,1
9151,280,1
9152,97,1
9153,83,1
9154,1014,0
9155,573,1
9156,476,1
9157,168,1
9158,322,1
9159,310,1
9160,736,1
9161,971,1
9162,973,1
9163,229,1
9164,40,1
9165,35,1
9166,124,1
9167,789,1
9168,222,1
9169,955,1
9170,1,1
9171,984,1
9172,40,1
9173,25,1
9174,698,1
9175,721,1
9176,429,1
9177,120,1
9178,413,1
9179,773,1
9180,164,1
9181,30,1
9182,31,1
9183,737,1
9184,347,1
9185,668,1
9186,586,1
9187,816,1
9188,444,1
9189,972,1
9190,668,1
9191,416,1
9192,285,1
9193,920,1
9194,993,1
9195,341,1
9196,409,1
9197,112,1
9198,259,1
9199,349,1
9200,628,1
9201,434,1
9202,908,1
9203,823,1
9204,264,1
9205,513,1
9206,16,1
9207,305,1
9208,343,1
9209,965,1
9210,1014,0
9211,711,1
9212,541,1
9213,301,1
9214,507,1
9215,337,1
9216,920,1
9217,75,1
9218,312,1
9219,974,1
9220,104,1
9221,975,1
9222,102,1
9223,397,1
9224,187,1
9225,368,1
9226,52,1
9227,746,1
9228,864,1
9229,440,1
9230,919,1
9231,647,1
9232,253,1
9233,70,1
9234,288,1
9235,439,1
9236,235,1
9237,452,1
9238,740,1
9239,805,1
9240,921,1
9241,221,1
9242,323,1
9243,996,1
9244,50,1
9245,13,1
9246,934,1
9247,45,1
9248,250,1
9249,886,1
9250,835,1
9251,672,1
9252,362,1
9253,108,1
9254,783,1
9255,484,1
9256,89,1
9257,839,1
9258,295,1
9259,207,1
